"","freq","spec","lower","upper","data_type"
"366",0.192,0.0715817141681687,0.0704008490261807,0.0726795113188533,"TRW"
"367",0.193,0.100267657949686,0.0893475511601746,0.113228902323111,"MXD"
"368",0.193,0.0717196476977428,0.0705428738419667,0.0728383324343917,"TRW"
"369",0.194,0.10073981475394,0.0895260282427306,0.113680789097188,"MXD"
"370",0.194,0.0717802989738152,0.0706156721864308,0.0728861979980253,"TRW"
"371",0.195,0.101202107072146,0.0897831099529237,0.114179424777814,"MXD"
"372",0.195,0.0717835641294832,0.0706493959017109,0.072876280101006,"TRW"
"373",0.196,0.101647016005153,0.0900453018994145,0.114451518699111,"MXD"
"374",0.196,0.0717029792122481,0.0706038870110958,0.0727817596339128,"TRW"
"375",0.197,0.10206855383786,0.0903267320078156,0.115328216550459,"MXD"
"376",0.197,0.0715374256432825,0.0704772307466998,0.0726209114068374,"TRW"
"377",0.198,0.102462694590046,0.0906434496680655,0.116049040580426,"MXD"
"378",0.198,0.0712876171969932,0.0702032836991604,0.0723629844075069,"TRW"
"379",0.199,0.102827504617664,0.0910125041646092,0.116264167845568,"MXD"
"380",0.199,0.0709637063334476,0.0699064507565419,0.0720178346324342,"TRW"
"381",0.2,0.10316413871365,0.0912419022715078,0.116468779974609,"MXD"
"382",0.2,0.0705887678061393,0.0695564938427392,0.0716148317821701,"TRW"
"383",0.201,0.103476037194525,0.0910738475773154,0.117067129316078,"MXD"
"384",0.201,0.0701820560703245,0.0691696610499705,0.0711826711132683,"TRW"
"385",0.202,0.10376863878537,0.0915253555174313,0.11757925210276,"MXD"
"386",0.202,0.0697789193552152,0.0687823873625397,0.0707831215599316,"TRW"
"387",0.203,0.104048600673985,0.0912070143395097,0.117583243068782,"MXD"
"388",0.203,0.0694585911418388,0.0684689655667509,0.0704410224706415,"TRW"
"389",0.204,0.104322866848567,0.0913947674474535,0.117626505443423,"MXD"
"390",0.204,0.0691743728936822,0.0681892521696776,0.0701586857391826,"TRW"
"391",0.205,0.104597455290114,0.0917424976100741,0.11774879691638,"MXD"
"392",0.205,0.0689614791229001,0.0679599620616331,0.069953151473681,"TRW"
"393",0.206,0.104876798980599,0.0921379367834551,0.117903202705908,"MXD"
"394",0.206,0.0688590986418743,0.0678353984126754,0.0698385898396756,"TRW"
"395",0.207,0.105163332229569,0.0918655359713094,0.118017423723117,"MXD"
"396",0.207,0.0688493916018423,0.0678227400403753,0.0698150256870617,"TRW"
"397",0.208,0.105457304243209,0.0919514599530638,0.118211091470185,"MXD"
"398",0.208,0.0689283817346153,0.0679002043666125,0.0699276402495978,"TRW"
"399",0.209,0.105756893645047,0.0921727360719516,0.118881463390268,"MXD"
"400",0.209,0.0691003458158106,0.0680661061577833,0.0701347857736818,"TRW"
"401",0.21,0.106058689632177,0.0923879498296377,0.11990003921228,"MXD"
"402",0.21,0.069362807724253,0.0683156859842114,0.0703984119325917,"TRW"
"403",0.211,0.1063581937657,0.0926179716743301,0.120870283371533,"MXD"
"404",0.211,0.0697239873492135,0.0686603965014959,0.0707722388804726,"TRW"
"405",0.212,0.106650358093194,0.0928938515576745,0.121196097669919,"MXD"
"406",0.212,0.070118864820635,0.069040947286543,0.071202942179118,"TRW"
"407",0.213,0.106930166582457,0.0930001948119456,0.121482576699762,"MXD"
"408",0.213,0.0705496590585292,0.0694874134896351,0.0716610154160202,"TRW"
"409",0.214,0.107192938203385,0.0927975040676767,0.121757756694358,"MXD"
"410",0.214,0.0709869099982228,0.0699631273180947,0.0721091032584844,"TRW"
"411",0.215,0.107434496029128,0.0930271320346055,0.121990132031266,"MXD"
"412",0.215,0.0713969695046084,0.0703807884082897,0.072518715962561,"TRW"
"413",0.216,0.107651061314978,0.092860008211033,0.122253091150614,"MXD"
"414",0.216,0.0717552271003804,0.0707349301329842,0.0729232181285453,"TRW"
"415",0.217,0.107839281967693,0.09317145015358,0.122552222574108,"MXD"
"416",0.217,0.0720550610201665,0.0710009525360953,0.0732242022645465,"TRW"
"417",0.218,0.107996637294928,0.0932917071944165,0.122881841381757,"MXD"
"418",0.218,0.0722781800969006,0.0711923004389968,0.0734105982975378,"TRW"
"419",0.219,0.108121038525176,0.0932217083310675,0.123224511047009,"MXD"
"420",0.219,0.0723946905739614,0.0712837137357699,0.0735030039152398,"TRW"
"421",0.22,0.108211021550389,0.0933391262103847,0.123557346687952,"MXD"
"422",0.22,0.0724117303787207,0.0712845000813334,0.0735629198379665,"TRW"
"423",0.221,0.108265855989373,0.0934651616887932,0.123855794618728,"MXD"
"424",0.221,0.0723286814726508,0.0711961807746807,0.0734724601827881,"TRW"
"425",0.222,0.108285996231063,0.0937355267962196,0.12408393002361,"MXD"
"426",0.222,0.0721734186218912,0.0710439904262521,0.0732922661124909,"TRW"
"427",0.223,0.108272369796219,0.094267449267792,0.124179134126406,"MXD"
"428",0.223,0.0719586498394974,0.07083899938943,0.0730491297940572,"TRW"
"429",0.224,0.108226855666431,0.0946207256857186,0.123926863862862,"MXD"
"430",0.224,0.0717212294152124,0.0706182506305582,0.0727871586745471,"TRW"
"431",0.225,0.108152434614763,0.0941926459594243,0.123445292608347,"MXD"
"432",0.225,0.071486740549159,0.0704031670521894,0.0725296432391934,"TRW"
"433",0.226,0.108052012478158,0.0938793338132042,0.122940598665226,"MXD"
"434",0.226,0.0713168290536064,0.0702529459469516,0.0723570375876628,"TRW"
"435",0.227,0.107929422598216,0.0938518645623273,0.122388430107959,"MXD"
"436",0.227,0.0711827176929074,0.0701386407237521,0.0722213945644681,"TRW"
"437",0.228,0.107787722372955,0.0937748114007799,0.122243451437616,"MXD"
"438",0.228,0.0711221127076439,0.0700972948502623,0.0721382781414595,"TRW"
"439",0.229,0.107629882640874,0.0936855985468038,0.121894082985583,"MXD"
"440",0.229,0.07108259065161,0.0700474860943525,0.0720892563074712,"TRW"
"441",0.23,0.107457761197435,0.0937905041699017,0.120824247594916,"MXD"
"442",0.23,0.0710869284099613,0.0700463463524237,0.0721081136586107,"TRW"
"443",0.231,0.107272607977341,0.0938819449720697,0.119970184235955,"MXD"
"444",0.231,0.0711014225424739,0.070067286423254,0.072138940998135,"TRW"
"445",0.232,0.107074391698399,0.0939624057334264,0.120257209455055,"MXD"
"446",0.232,0.0711035266675238,0.0700785683425045,0.0721424553406267,"TRW"
"447",0.233,0.106862626946873,0.0938524554056377,0.120172555888545,"MXD"
"448",0.233,0.07112784554376,0.0701022063010115,0.072162880449159,"TRW"
"449",0.234,0.106635994861709,0.0936277394677276,0.119907703284386,"MXD"
"450",0.234,0.0711413350591209,0.0701380275245646,0.072181006272137,"TRW"
"451",0.235,0.106392833173467,0.0933783312853259,0.119702136513169,"MXD"
"452",0.235,0.0711519610199204,0.0701506681574373,0.0721910267621525,"TRW"
"453",0.236,0.106131622988197,0.0931758249282996,0.119272411978894,"MXD"
"454",0.236,0.071145209573257,0.0701604821787183,0.0721830910884076,"TRW"
"455",0.237,0.105850862800291,0.0929607208673136,0.118939119852896,"MXD"
"456",0.237,0.0711346221124339,0.0701584987857314,0.0721719057886925,"TRW"
"457",0.238,0.105549432362843,0.092705623685897,0.118204144186576,"MXD"
"458",0.238,0.0710856769532697,0.0701119395195563,0.0721213385704402,"TRW"
"459",0.239,0.105227149331021,0.092393953875169,0.117331907711054,"MXD"
"460",0.239,0.0710217793385657,0.0700451335213606,0.0720449967711646,"TRW"
"461",0.24,0.104884441971643,0.092071492230332,0.116454812376011,"MXD"
"462",0.24,0.0709239112732933,0.0699420273409788,0.071949810734875,"TRW"
"463",0.241,0.104522565186294,0.0918047961814839,0.115617819324604,"MXD"
"464",0.241,0.0707806062762047,0.0697957455162816,0.0717939394567889,"TRW"
"465",0.242,0.104143438518727,0.0915874969155276,0.115039037024397,"MXD"
"466",0.242,0.0706064726633246,0.0696244238887332,0.071617042654996,"TRW"
"467",0.243,0.103749784781239,0.0916243069101462,0.114488060122702,"MXD"
"468",0.243,0.0703701645418988,0.0693892021112536,0.0713933366219723,"TRW"
"469",0.244,0.103344484533542,0.0913824897490857,0.114132356097001,"MXD"
"470",0.244,0.0700717022031216,0.0690786302049931,0.0710998696722859,"TRW"
"471",0.245,0.102930446913794,0.0908080429568081,0.113727535089155,"MXD"
"472",0.245,0.0697467392698282,0.0687723396568195,0.070740008384542,"TRW"
"473",0.246,0.102510380842265,0.0904967985024756,0.113277955483114,"MXD"
"474",0.246,0.0694031194963438,0.0684578422209673,0.070357314311981,"TRW"
"475",0.247,0.102086563502356,0.0901545354311046,0.112909460037996,"MXD"
"476",0.247,0.0690624777850217,0.0681263969938473,0.0700197672485631,"TRW"
"477",0.248,0.101660737750164,0.0898077846148557,0.112636463681456,"MXD"
"478",0.248,0.0687339066854754,0.0677888787413072,0.0697197645796002,"TRW"
"479",0.249,0.101234105122488,0.0894316237566863,0.112318041996161,"MXD"
"480",0.249,0.0684233639320332,0.0674645085750513,0.0694340055686569,"TRW"
"481",0.25,0.100807437574403,0.0890213134269486,0.111958780917578,"MXD"
"482",0.25,0.068148938044518,0.0671859388561632,0.0691463101041007,"TRW"
"483",0.251,0.100381283556737,0.088464539409464,0.111569583364632,"MXD"
"484",0.251,0.0678835932086483,0.066926146732927,0.068855522929996,"TRW"
"485",0.252,0.0999561789423061,0.0879141860909879,0.111162475430901,"MXD"
"486",0.252,0.0676399757613041,0.0667040225846314,0.068580048904225,"TRW"
"487",0.253,0.0995329201122059,0.0875036778522284,0.110746880450301,"MXD"
"488",0.253,0.0674073611957643,0.0664824920895882,0.0683117995919376,"TRW"
"489",0.254,0.0991127636222515,0.0871941365338336,0.110327422682845,"MXD"
"490",0.254,0.0671959813364919,0.0662875248430897,0.0681036865254318,"TRW"
"491",0.255,0.0986975507045443,0.086883515561816,0.10990391514275,"MXD"
"492",0.255,0.0669958874308893,0.0660727003551912,0.0679030795669332,"TRW"
"493",0.256,0.0982896187575879,0.0866540571977377,0.109461108000169,"MXD"
"494",0.256,0.0668196993029301,0.0658883767269794,0.0677203943170468,"TRW"
"495",0.257,0.0978916896099766,0.0862947628917972,0.108975360013908,"MXD"
"496",0.257,0.0666632021854473,0.0657453022548354,0.0675528978196539,"TRW"
"497",0.258,0.0975067141374021,0.0859544090888524,0.108490256184754,"MXD"
"498",0.258,0.0665191193892247,0.0655867268492197,0.0673963105469637,"TRW"
"499",0.259,0.0971375693410532,0.0857533487111145,0.108062080111042,"MXD"
"500",0.259,0.0663873533861901,0.0654434945848286,0.0672879871255109,"TRW"
"501",0.26,0.096786929329249,0.0855929724948943,0.107682800571743,"MXD"
"502",0.26,0.0662509692737346,0.0653038481164826,0.0671755177237073,"TRW"
"503",0.261,0.0964573176806703,0.0854197027060108,0.107158394787788,"MXD"
"504",0.261,0.0661292268893126,0.0651823307133766,0.0670760481715852,"TRW"
"505",0.262,0.096150553676542,0.0851254205048401,0.106629561240579,"MXD"
"506",0.262,0.0659957638098645,0.0650520433921948,0.0669602196428743,"TRW"
"507",0.263,0.0958682477169238,0.0850464726072487,0.106167321412639,"MXD"
"508",0.263,0.0658916497618244,0.064954091805864,0.0668491351255841,"TRW"
"509",0.264,0.0956117679688541,0.0848786144997029,0.105739871111516,"MXD"
"510",0.264,0.0657885603179469,0.0648601682448611,0.066738072548909,"TRW"
"511",0.265,0.0953825266301058,0.0846581175271352,0.105587198931672,"MXD"
"512",0.265,0.0657350214795349,0.0648159791284364,0.0666737368756802,"TRW"
"513",0.266,0.0951816614289449,0.0847466488744789,0.105517766370464,"MXD"
"514",0.266,0.0657216791303071,0.0648107056803944,0.0666671057859588,"TRW"
"515",0.267,0.095010232813232,0.0847969774244994,0.105311649754372,"MXD"
"516",0.267,0.0657436798158998,0.0648392674242365,0.0666999080205033,"TRW"
"517",0.268,0.0948695567056917,0.0845441084698395,0.105445543750971,"MXD"
"518",0.268,0.065814435974352,0.0649070826104773,0.0667833269613044,"TRW"
"519",0.269,0.0947611896900954,0.0845148507570567,0.105609039635821,"MXD"
"520",0.269,0.0659079214981059,0.064991295144524,0.0668913537328971,"TRW"
"521",0.27,0.0946859231316422,0.0844940918576564,0.105688535989667,"MXD"
"522",0.27,0.0660105547065046,0.0650790134518845,0.0670083161755033,"TRW"
"523",0.271,0.0946449535132939,0.0843159097670651,0.105762804687358,"MXD"
"524",0.271,0.0660972758178418,0.0651716395288197,0.0670859842895968,"TRW"
"525",0.272,0.0946391766066692,0.0839958693365992,0.105801124859317,"MXD"
"526",0.272,0.0661616843802482,0.0652149856111251,0.0671380090824933,"TRW"
"527",0.273,0.0946685446457918,0.0840977531901401,0.105830682477131,"MXD"
"528",0.273,0.0662042335803073,0.0652160261280602,0.067175176293433,"TRW"
"529",0.274,0.0947335520607067,0.0842299766104744,0.105857122702507,"MXD"
"530",0.274,0.0661910784370467,0.0651797783244067,0.0671778957039812,"TRW"
"531",0.275,0.0948331160672798,0.0844098969333102,0.106182585966747,"MXD"
"532",0.275,0.0661599992673079,0.065170952139113,0.0671617022034132,"TRW"
"533",0.276,0.0949663640918079,0.0844877367020818,0.106487100620935,"MXD"
"534",0.276,0.0661247262347786,0.0651608276503178,0.0671389346730302,"TRW"
"535",0.277,0.0951314700162367,0.0847135314857298,0.106742683876463,"MXD"
"536",0.277,0.0660620931574515,0.0651169758675874,0.0670655745583593,"TRW"
"537",0.278,0.0953261013549604,0.0849492628744859,0.107018672140444,"MXD"
"538",0.278,0.0659981612896202,0.0650656248439972,0.0669716863253469,"TRW"
"539",0.279,0.0955473931358099,0.0851337487801839,0.107333614108184,"MXD"
"540",0.279,0.0659453624346583,0.0650232922484257,0.0668866691293538,"TRW"
"541",0.28,0.0957918050492089,0.0852354540907771,0.107686376356266,"MXD"
"542",0.28,0.0659110943306873,0.0650011175300259,0.0668238109318269,"TRW"
"543",0.281,0.096055345443743,0.0853505403651709,0.108065991412607,"MXD"
"544",0.281,0.0658843275155796,0.0649825088112791,0.0667736095242586,"TRW"
"545",0.282,0.0963335586250858,0.0856846737106979,0.108462248475177,"MXD"
"546",0.282,0.065881127892394,0.0649864710422253,0.0667898966952464,"TRW"
"547",0.283,0.0966216479157508,0.0860968044641048,0.10886891189567,"MXD"
"548",0.283,0.0659062355681242,0.0650145798684185,0.0668258458214685,"TRW"
"549",0.284,0.0969150413898351,0.0865090954778155,0.109260175234015,"MXD"
"550",0.284,0.0659806478752986,0.0650864494789862,0.0668614933319012,"TRW"
"551",0.285,0.0972094123993671,0.0869158400274998,0.10938959337985,"MXD"
"552",0.285,0.0660733673145875,0.0651723803603573,0.0669325861072061,"TRW"
"553",0.286,0.0975010977048697,0.0871927378443082,0.109502755478783,"MXD"
"554",0.286,0.0662137561311549,0.0653138142028581,0.0670851285426225,"TRW"
"555",0.287,0.0977871613651824,0.0873078370612628,0.109610035335779,"MXD"
"556",0.287,0.0663733551591549,0.0654720749114351,0.0672643676323965,"TRW"
"557",0.288,0.0980655013140003,0.0873844176461933,0.109704096550046,"MXD"
"558",0.288,0.0665454952557416,0.0656406499885112,0.0674614456852492,"TRW"
"559",0.289,0.0983346252197129,0.0874872465927542,0.109790459197346,"MXD"
"560",0.289,0.0667290672353335,0.0658208419546358,0.0676733975964365,"TRW"
"561",0.29,0.0985940984382504,0.0877248836611038,0.110003151090375,"MXD"
"562",0.29,0.0668871702272081,0.0659760109671871,0.0678558141405777,"TRW"
"563",0.291,0.098843970136748,0.0879800095070848,0.11053503372793,"MXD"
"564",0.291,0.0670397723809291,0.0661200305813764,0.0680146199000868,"TRW"
"565",0.292,0.0990846509125887,0.0882714523301655,0.111064866975621,"MXD"
"566",0.292,0.0671808723764719,0.0662471215737587,0.0681518158032113,"TRW"
"567",0.293,0.0993171293581406,0.0885740805728452,0.111574222327934,"MXD"
"568",0.293,0.0673081002004699,0.0663687376621973,0.0682731496401881,"TRW"
"569",0.294,0.0995424317804022,0.0888561246180954,0.112062508953848,"MXD"
"570",0.294,0.0674147777691736,0.0664707962241879,0.0684027682206515,"TRW"
"571",0.295,0.0997615807015122,0.0891301654409062,0.112289624065263,"MXD"
"572",0.295,0.0675234323849316,0.0665716074716793,0.0685303527079222,"TRW"
"573",0.296,0.099975530321305,0.0892955113490937,0.11231960174063,"MXD"
"574",0.296,0.0676291283324212,0.066690882032246,0.0686347826085922,"TRW"
"575",0.297,0.100185135523015,0.0895402019727679,0.112636211655391,"MXD"
"576",0.297,0.0677244117721658,0.066784320080805,0.0687088239019809,"TRW"
"577",0.298,0.100391028001133,0.0897595639298574,0.112868783336292,"MXD"
"578",0.298,0.0678218016692988,0.0668791081774251,0.0688079782784881,"TRW"
"579",0.299,0.100593653114276,0.0899525376538124,0.113052558760396,"MXD"
"580",0.299,0.0679352390098186,0.0669899712851173,0.0689328765781811,"TRW"
"581",0.3,0.100793273947921,0.0901149568258072,0.113088201416036,"MXD"
"582",0.3,0.0680518254261231,0.0671050940585426,0.0690584399258564,"TRW"
"583",0.301,0.100990031485699,0.0902728703603246,0.113400092834433,"MXD"
"584",0.301,0.0681817602921758,0.0672355015615855,0.0691937069830866,"TRW"
"585",0.302,0.101183916807491,0.0903941036392341,0.113667280070738,"MXD"
"586",0.302,0.0683321177223448,0.0673890385606481,0.0693132147452711,"TRW"
"587",0.303,0.101374760404215,0.0905122044860354,0.114144711946296,"MXD"
"588",0.303,0.0684911500447974,0.067554833561075,0.069442498395361,"TRW"
"589",0.304,0.101562221317653,0.0907658572337122,0.114464689645284,"MXD"
"590",0.304,0.0686668382687542,0.0677397364774241,0.0695904675255623,"TRW"
"591",0.305,0.10174582166934,0.090900294688905,0.114689691691941,"MXD"
"592",0.305,0.0688457442657683,0.0679289921731218,0.0697502484805147,"TRW"
"593",0.306,0.101924946103317,0.0910770167845563,0.114883263185536,"MXD"
"594",0.306,0.0690236297654961,0.0681207673521112,0.0699362764318463,"TRW"
"595",0.307,0.102098888099075,0.0914142082449461,0.115069140288401,"MXD"
"596",0.307,0.069204897729065,0.0683167838236394,0.0701192658793073,"TRW"
"597",0.308,0.102266870486912,0.091653281758892,0.115322074358323,"MXD"
"598",0.308,0.0693655007112736,0.068497394622885,0.0702750492159791,"TRW"
"599",0.309,0.102428119423403,0.0919288618915318,0.115336972327464,"MXD"
"600",0.309,0.0695000428051721,0.0686588096689872,0.0703976169320571,"TRW"
"601",0.31,0.102581909669421,0.0921417018095013,0.115263894551928,"MXD"
"602",0.31,0.0696173005564515,0.0688086285918541,0.0704941527924365,"TRW"
"603",0.311,0.102727614079933,0.0923807087815272,0.115309481936047,"MXD"
"604",0.311,0.0697040134861403,0.0688979102463928,0.0705654607299836,"TRW"
"605",0.312,0.102864745089838,0.0926401363244709,0.115354917172996,"MXD"
"606",0.312,0.0697527639935076,0.0689472617668251,0.070586816378988,"TRW"
"607",0.313,0.10299301477518,0.0929110668796669,0.115134750861358,"MXD"
"608",0.313,0.0697820587260275,0.0689812044673733,0.0705868304130223,"TRW"
"609",0.314,0.103112266090357,0.0930846660143887,0.115054344385629,"MXD"
"610",0.314,0.069799734216281,0.0689962958992127,0.0705863966648136,"TRW"
"611",0.315,0.103222429457404,0.0932228521589461,0.115100459013025,"MXD"
"612",0.315,0.0697761440139748,0.0689724744872826,0.0705665304742293,"TRW"
"613",0.316,0.103323381709551,0.0934917758700736,0.11512405945979,"MXD"
"614",0.316,0.0697309601289637,0.0689297748543846,0.0705242448767455,"TRW"
"615",0.317,0.103414891396065,0.0935338641947524,0.115129475457583,"MXD"
"616",0.317,0.0696767639746552,0.0688796239285384,0.070474117636759,"TRW"
"617",0.318,0.103496519708454,0.0935810085506101,0.115119109966075,"MXD"
"618",0.318,0.0695688310390195,0.0687765431431392,0.0703714732293463,"TRW"
"619",0.319,0.103567622023651,0.0936456129369513,0.11523891923065,"MXD"
"620",0.319,0.0694344323414675,0.0686466395737297,0.0702160082128187,"TRW"
"621",0.32,0.103627405661908,0.0936265533179789,0.115260191546596,"MXD"
"622",0.32,0.0692748930441549,0.0684862072563433,0.0700304415756989,"TRW"
"623",0.321,0.10367508222784,0.0935534648688017,0.11532526010024,"MXD"
"624",0.321,0.0690843498877542,0.068290704112927,0.0698181180952196,"TRW"
"625",0.322,0.103709928871486,0.0935304376751009,0.115357370108684,"MXD"
"626",0.322,0.0688695342033438,0.0680689862720253,0.069585354370577,"TRW"
"627",0.323,0.103731426576998,0.0932965356359752,0.115348806932103,"MXD"
"628",0.323,0.0686408780739479,0.0678389573645775,0.0693485831948196,"TRW"
"629",0.324,0.103739435310055,0.0930811571374738,0.115310330880983,"MXD"
"630",0.324,0.0684034182363343,0.0676115008202274,0.0690913509855404,"TRW"
"631",0.325,0.103734236055396,0.0930199306550101,0.115291294617762,"MXD"
"632",0.325,0.0681780984805073,0.0674072764906679,0.0688545696720845,"TRW"
"633",0.326,0.103716605810603,0.0927557925338453,0.115129146288477,"MXD"
"634",0.326,0.0679399129123983,0.0671897089230346,0.0686132969077992,"TRW"
"635",0.327,0.103687702496979,0.0924866751845149,0.114947147079129,"MXD"
"636",0.327,0.0677160911418778,0.0669822896373852,0.0684032830981015,"TRW"
"637",0.328,0.103648929994465,0.0924330431517511,0.114764983815708,"MXD"
"638",0.328,0.0674898070082578,0.0667675801237936,0.0681877469989729,"TRW"
"639",0.329,0.103602006210381,0.0924590672776237,0.114507085871193,"MXD"
"640",0.329,0.0672616318239782,0.0665448056310132,0.0679438692599747,"TRW"
"641",0.33,0.103548539631838,0.0923693107953246,0.114282070902419,"MXD"
"642",0.33,0.0670323941875878,0.0663213773235785,0.0676980799687218,"TRW"
"643",0.331,0.103489990950042,0.0923182175239415,0.114059352061388,"MXD"
"644",0.331,0.0667977331248876,0.0660900175981535,0.0674784540794534,"TRW"
"645",0.332,0.103427594658485,0.0922590719439949,0.11380773652142,"MXD"
"646",0.332,0.0665493376367232,0.0658423477070473,0.0672513875814776,"TRW"
"647",0.333,0.103362297166503,0.0922215856677652,0.11356683744421,"MXD"
"648",0.333,0.0663002895124307,0.0656013394493486,0.0670232062136008,"TRW"
"649",0.334,0.103294780971011,0.0923023310274224,0.113429253023087,"MXD"
"650",0.334,0.0660425460457462,0.0653485915213282,0.066766836426224,"TRW"
"651",0.335,0.103225421760445,0.0923974416170241,0.113315181153466,"MXD"
"652",0.335,0.0657855781261157,0.0650927862501945,0.0665051751565708,"TRW"
"653",0.336,0.103154331433061,0.0924326796361628,0.113169025172087,"MXD"
"654",0.336,0.0655257132641533,0.0648283564806691,0.0662398991196653,"TRW"
"655",0.337,0.103081396297949,0.0921313452622522,0.113020779206252,"MXD"
"656",0.337,0.0652631100220315,0.0645540114669605,0.0659727682133047,"TRW"
"657",0.338,0.103006451080036,0.0918220681304891,0.112857795568825,"MXD"
"658",0.338,0.0650156676459623,0.0642942832875333,0.0657358417796489,"TRW"
"659",0.339,0.102929211686889,0.0917422032012859,0.112699252288792,"MXD"
"660",0.339,0.0647466211645364,0.0640218426774097,0.0654759465085151,"TRW"
"661",0.34,0.102849276174992,0.0916453945326008,0.112697460114929,"MXD"
"662",0.34,0.0644843162418096,0.0637564097168711,0.0652192013447265,"TRW"
"663",0.341,0.102766277207973,0.0913602696804382,0.112464941058605,"MXD"
"664",0.341,0.0642294573822218,0.0634998229510686,0.0649684918385649,"TRW"
"665",0.342,0.102679806244232,0.0914064118303309,0.112439907760841,"MXD"
"666",0.342,0.0639709012950392,0.0632416610864603,0.0647239252923427,"TRW"
"667",0.343,0.102589301583036,0.0915516148121386,0.112411204735454,"MXD"
"668",0.343,0.0637322818780588,0.0630073886021131,0.0645024949802763,"TRW"
"669",0.344,0.102494229814615,0.0917059395872656,0.112261546780878,"MXD"
"670",0.344,0.0634970962428116,0.0627907188623724,0.0642791695165567,"TRW"
"671",0.345,0.102393975534594,0.0918306258938798,0.112433074115083,"MXD"
"672",0.345,0.0633070727502901,0.062597562755443,0.0641078312641698,"TRW"
"673",0.346,0.102287569310609,0.0918451757688961,0.112509431568798,"MXD"
"674",0.346,0.0631297913419241,0.0624179794883741,0.0639432902604069,"TRW"
"675",0.347,0.10217415564098,0.0916822128231399,0.112303326304137,"MXD"
"676",0.347,0.0629865394565256,0.0622645272158543,0.0637917815988068,"TRW"
"677",0.348,0.102052536365652,0.091514167511474,0.111867291179327,"MXD"
"678",0.348,0.0628563323566824,0.0621166846776076,0.0636719210277608,"TRW"
"679",0.349,0.101921227562831,0.0912986190747992,0.111903798315194,"MXD"
"680",0.349,0.0627303211583806,0.0619820851161911,0.0635585676259237,"TRW"
"681",0.35,0.101778971271685,0.0911504404682584,0.111930807630105,"MXD"
"682",0.35,0.0625902568115027,0.0618549958030711,0.0634304858435208,"TRW"
"683",0.351,0.101623782096355,0.0909659806912144,0.111729629235163,"MXD"
"684",0.351,0.062413541998568,0.0616820791190552,0.0632672088817788,"TRW"
"685",0.352,0.10145432753239,0.0907932141035885,0.111341469750385,"MXD"
"686",0.352,0.0621971380197951,0.061472862203928,0.0630661527933361,"TRW"
"687",0.353,0.101268707965001,0.0906014059859525,0.110958250301721,"MXD"
"688",0.353,0.0619339420728802,0.0612214325003006,0.0627968264560846,"TRW"
"689",0.354,0.101065455248741,0.090531590967257,0.110857688385083,"MXD"
"690",0.354,0.0616282007366251,0.0609300782869088,0.0624863960875918,"TRW"
"691",0.355,0.100843207854259,0.09044762698207,0.110759883468097,"MXD"
"692",0.355,0.061277198641254,0.0605941454935,0.0621317522283143,"TRW"
"693",0.356,0.100600723527639,0.0903130540990782,0.110568382268776,"MXD"
"694",0.356,0.0608961821076229,0.0602239699278299,0.0617466466082719,"TRW"
"695",0.357,0.100337477497551,0.0902316719419712,0.110163759613744,"MXD"
"696",0.357,0.0605074946116785,0.0598436123163187,0.0613541166416746,"TRW"
"697",0.358,0.100052855193623,0.0901479754511246,0.109717905812608,"MXD"
"698",0.358,0.0601073859619725,0.0594345113490258,0.0609499073465277,"TRW"
"699",0.359,0.0997472516652805,0.0900415471742548,0.10924254922264,"MXD"
"700",0.359,0.0597078676222786,0.0590276289191919,0.0605455662525474,"TRW"
"701",0.36,0.099420847521666,0.0899105105050625,0.108751285619863,"MXD"
"702",0.36,0.0593112156410903,0.0586277755591589,0.0601250332351675,"TRW"
"703",0.361,0.0990746738198023,0.0897534146133904,0.108247376338899,"MXD"
"704",0.361,0.0589395097460739,0.0582568465980836,0.0597546184740787,"TRW"
"705",0.362,0.0987096205961375,0.0893314632445569,0.107735559970009,"MXD"
"706",0.362,0.0585780105511034,0.0578982076853086,0.0593879838432195,"TRW"
"707",0.363,0.0983268999100894,0.0887878787117948,0.107216773787038,"MXD"
"708",0.363,0.0582479111029772,0.0575769930279588,0.0590490822652174,"TRW"
"709",0.364,0.0979278631049322,0.0882463775421526,0.106691358710545,"MXD"
"710",0.364,0.0579573922119975,0.0572964235014543,0.0587491573212459,"TRW"
"711",0.365,0.0975135864521173,0.0877131942943863,0.106148249177504,"MXD"
"712",0.365,0.0577130108038538,0.0570607132477531,0.0584961053657939,"TRW"
"713",0.366,0.0970857176920428,0.0871967046472381,0.105874104199801,"MXD"
"714",0.366,0.0575188868175687,0.0568758065079238,0.0582942346878185,"TRW"
"715",0.367,0.0966449717555811,0.0867181353305519,0.105625493422877,"MXD"
"716",0.367,0.0573854156399423,0.0567550131402447,0.058156031093616,"TRW"
"717",0.368,0.0961929955512072,0.0862896082365709,0.105380145716867,"MXD"
"718",0.368,0.0573202626486754,0.0566873848701389,0.0580898041213962,"TRW"
"719",0.369,0.095730678744425,0.0859405765923386,0.104966412717447,"MXD"
"720",0.369,0.0573073758657232,0.0566813566494622,0.0580723093129449,"TRW"
"721",0.37,0.0952591929503022,0.085649651274432,0.104434369345255,"MXD"
"722",0.37,0.057354200727398,0.0567413844274472,0.0581099055291463,"TRW"
"723",0.371,0.0947798472269029,0.0854116301214687,0.104080584708617,"MXD"
